"","X1","age","sex","education","pes19_votechoice2019","vote_liberal","vote_conservative","vote_bloc","vote_ndp","vote_green","vote_ppc","vote_other","vote_spoil","age_cat"
"7443",7807,39,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7444",7808,60,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"7445",7809,21,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7446",7810,75,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7447",7811,59,"Male","Below Bachelors","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"7448",7812,60,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7449",7813,70,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7450",7814,29,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7451",7815,36,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7452",7816,32,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7453",7817,77,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7454",7818,59,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7455",7819,49,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7456",7820,62,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7457",7821,27,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7458",7822,45,"Male","Below Bachelors","I spoiled my vote",0,0,0,0,0,0,0,1,"[30,50)"
"7459",7823,58,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7460",7824,29,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7461",7825,71,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7462",7826,82,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7463",7827,62,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7464",7828,61,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7465",7829,76,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7466",7830,79,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7467",7831,64,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7468",7832,64,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7469",7833,64,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7470",7834,37,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7471",7836,27,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7472",7837,78,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7473",7838,26,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7474",7839,60,"Female","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7475",7840,45,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7476",7841,67,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7477",7842,33,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7478",7843,28,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7479",7844,30,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7480",7845,35,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7481",7846,26,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[18,30)"
"7482",7847,27,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7483",7849,55,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7484",7850,73,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7485",7851,69,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7486",7852,61,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7487",7853,48,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7488",7854,65,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7489",7855,61,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7490",7856,67,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7491",7857,31,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7492",7858,23,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7493",7859,67,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7494",7860,51,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7495",7861,74,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7496",7862,60,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7497",7863,66,"Female","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7498",7864,31,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7499",7865,33,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7500",7866,64,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7501",7867,25,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7502",7868,72,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7503",7869,79,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7504",7870,75,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7505",7871,31,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7506",7872,72,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7507",7873,60,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7508",7874,49,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7509",7875,76,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7510",7876,57,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7511",7877,71,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7512",7878,77,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7513",7879,67,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7514",7880,67,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7515",7881,32,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7516",7882,64,"Female","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7517",7884,40,"Female","Graduate Degree","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"7518",7885,58,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7519",7886,26,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7520",7887,21,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7521",7888,54,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7522",7889,28,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7523",7890,68,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"7524",7891,65,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7525",7892,33,"Female","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7526",7893,70,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7527",7894,81,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7528",7896,61,"Female","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7529",7897,78,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7530",7898,75,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7531",7899,49,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7532",7900,67,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7533",7901,71,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7534",7902,65,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"7535",7904,78,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7536",7905,71,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7537",7906,32,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7538",7907,38,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7539",7910,58,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7540",7911,63,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7541",7912,70,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7542",7913,57,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7543",7914,65,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7544",7915,72,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7545",7916,75,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7546",7917,65,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7547",7918,68,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7548",7919,72,"Male","Below High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7549",7920,68,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7550",7921,60,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7551",7922,75,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7552",7923,49,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7553",7924,58,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7554",7925,71,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7555",7926,67,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7556",7927,27,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7557",7928,75,"Female","Graduate Degree","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"7558",7929,24,"Male","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[18,30)"
"7559",7930,54,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7560",7932,30,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7561",7933,29,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7562",7934,51,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7563",7935,62,"Female","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7564",7936,60,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7565",7937,70,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7566",7938,68,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7567",7939,76,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7568",7940,29,"Male","Bachelors","People's Party",0,0,0,0,0,1,0,0,"[18,30)"
"7569",7941,65,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7570",7942,72,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7571",7943,67,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7572",7944,72,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7573",7945,68,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7574",7946,29,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7575",7947,67,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7576",7948,70,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7577",7949,62,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7578",7950,46,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7579",7951,69,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7580",7952,42,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7581",7953,62,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"7582",7954,24,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7583",7955,65,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7584",7956,28,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7585",7957,43,"Female","High School","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"7586",7958,50,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7587",7959,67,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7588",7960,75,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7589",7961,52,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7590",7962,68,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7591",7963,21,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"7592",7964,76,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7593",7965,77,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7594",7966,65,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7595",7967,65,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7596",7968,28,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7597",7969,56,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7598",7970,30,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7599",7971,59,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7600",7972,78,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7601",7973,75,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7602",7974,54,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7603",7975,45,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7604",7976,70,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7605",7977,61,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7606",7978,61,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7607",7979,68,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7608",7980,63,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7609",7981,65,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7610",7982,32,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7611",7983,34,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7612",7984,66,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7613",7985,67,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7614",7986,65,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7615",7987,58,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7616",7988,31,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7617",7989,67,"Male","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"7618",7990,66,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7619",7991,63,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"7620",7992,43,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7621",7993,60,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7622",7994,63,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7623",7995,26,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7624",7996,58,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7625",7997,71,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7626",7998,68,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7627",7999,60,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"7628",8000,72,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7629",8001,76,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7630",8002,28,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"7631",8003,69,"Female","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7632",8004,32,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7633",8005,74,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7634",8006,72,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7635",8007,69,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7636",8008,60,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7637",8009,36,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7638",8010,75,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7639",8011,75,"Female","Below High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7640",8013,54,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7641",8014,33,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7642",8015,30,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7643",8016,53,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7644",8017,33,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7645",8018,72,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7646",8019,56,"Female","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7647",8020,58,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7648",8021,65,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7649",8022,72,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7650",8023,50,"Female","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7651",8024,40,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7652",8025,40,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7653",8026,99,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7654",8027,78,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7655",8028,71,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7656",8029,25,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7657",8030,27,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7658",8031,79,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7659",8032,23,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[18,30)"
"7660",8033,61,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7661",8034,62,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7662",8035,25,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7663",8036,29,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7664",8037,60,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7665",8038,59,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7666",8040,33,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7667",8041,82,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7668",8043,29,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7669",8044,68,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7670",8045,69,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7671",8046,69,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7672",8047,69,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7673",8048,66,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7674",8049,66,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7675",8050,69,"Male","Graduate Degree","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7676",8051,72,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7677",8052,26,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7678",8053,63,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7679",8054,72,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7680",8055,88,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"7681",8056,25,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7682",8057,77,"Male","Below High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7683",8058,39,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"7684",8059,54,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7685",8060,42,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"7686",8061,57,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7687",8062,55,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7688",8063,25,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7689",8064,32,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"7690",8065,34,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7691",8066,33,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"7692",8067,37,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"7693",8068,56,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7694",8069,52,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7695",8070,80,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7696",8071,57,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"7697",8072,68,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7698",8073,59,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7699",8074,60,"Female","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"7700",8075,69,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"7701",8076,65,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"7702",8077,78,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"7703",8078,58,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"7704",8079,29,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"7705",8080,68,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
